2048, 2048, 1000, 3.188, 3.146, 0.042, 1
2048, 2048, 1000, 1.687, 1.652, 0.035, 2
2048, 2048, 1000, 0.734, 0.687, 0.048, 4
2048, 2048, 1000, 0.435, 0.386, 0.049, 8
